FIPS,county_clean,State,married.slope_2022,unmarried.slope_2022,household_volatility,E_POV150,E_UNINSUR,E_CROWD,E_NOVEH,E_MINRTY,E_AGE65,healthcare_vulnerability,disease_risk_score,covid_cases,covid_cases_per_100k
05051,"garland, arkansas",AR,-56.8464285714286,137.896428571429,194.7428571428576,26720,9855,1090,3038,18352,23496,10945,6644.897142857143,27112,27373.9688822027
21079,"garrard, kentucky",KY,-56.8464285714286,42.7178571428571,99.5642857142857,4103,1160,82,245,1078,3182,1242,785.0257142857142,6014,34259.9977213171
24023,"garrett, maryland",MD,-198.592857142857,94.5922456319386,293.1851027747956,5618,1826,117,777,1102,6527,1943,1283.0740411099182,6370,21848.7394957983
40049,"garvin, oklahoma",OK,-543.352634130613,75.7642857142857,619.1169198448987,8018,4841,173,421,7121,4991,5014,3256.0467679379594,8812,31710.3890028429
48169,"garza, texas",TX,-100.126048576087,94.5922456319386,194.7182942080256,1178,412,41,67,3681,922,453,349.68731768321027,1375,22810.2189781022
29073,"gasconade, missouri",MO,-199.037561651319,94.5922456319386,293.6298072832576,2612,875,71,266,634,3340,946,685.0519229133031,4132,28160.5670278743
37071,"gaston, north carolina",NC,737.132142857143,835.253571428571,1572.3857142857141,52890,22741,1830,5003,63139,35727,24571,15371.554285714286,82513,37148.1052949095
37073,"gates, north carolina",NC,-84.4464285714286,51.2357142857143,135.6821428571429,2700,956,92,233,4267,2361,1048,683.0728571428572,2473,21468.877506728
20061,"geary, kansas",KS,-784.785504201718,378.5439010337,1163.329405235418,8776,2136,367,593,14864,2817,2503,1967.1317620941672,11203,33633.5524933201
39055,"geauga, ohio",OH,608.058758888132,173.460714285714,781.5194731738461,10823,7481,624,3121,4628,19055,8105,5175.607789269538,20883,22297.3189403889
16045,"gem, idaho",ID,615.087007110589,94.5922456319386,709.6792527425275,3683,2966,332,383,2277,3848,3298,2262.671701097011,4308,24241.7421642001
26049,"genesee, michigan",MI,-2667.52142857143,427.485714285714,3095.007142857144,111236,22650,2084,14662,115072,70935,24734,16078.402857142857,127432,31327.7773680458
36037,"genesee, new york",NY,-299.710714285714,163.528571428571,463.239285714285,10394,1806,402,2369,5617,10791,2208,1510.095714285714,16918,29395.0029537478
01061,"geneva, alabama",AL,-79.2920498549938,139.717372333544,219.00942218853783,8849,3063,133,707,4428,5365,3196,2005.203768875415,8001,30326.3465110109
29075,"gentry, missouri",MO,-122.63674854557,55.6260631047189,178.2628116502889,1665,736,68,117,278,1289,804,553.7051246601155,2644,40206.8126520681
28039,"george, mississippi",MS,-21.6036213263869,52.5142857142857,74.1179070406726,7286,3768,208,496,3082,3555,3976,2415.247162816269,8828,36633.7455390489
45043,"georgetown, south carolina",SC,713.732239819015,94.5922456319386,808.3244854509536,15121,6736,281,1465,22066,17268,7017,4533.529794180381,15958,25676.5888978278
18051,"gibson, indiana",IN,-312.464932126706,181.199644473178,493.664576599884,5957,1623,391,513,2406,5861,2014,1405.8658306399534,11631,34502.0913055086
47053,"gibson, tennessee",TN,-56.8464285714286,286.111974789921,342.9584033613496,14241,4417,261,1641,11782,8738,4678,2943.9833613445394,17415,35401.3782448722
04007,"gila, arizona",AZ,-56.8464285714286,105.917857142857,162.76428571428562,16183,5355,881,1490,20541,15571,6236,3806.7057142857143,21779,40446.8298480853
12041,"gilchrist, florida",FL,305.868034906263,-52.3639721479267,358.2320070541897,5012,2634,189,428,2535,3688,2823,1837.0928028216758,5703,31257.8788709235
47055,"giles, tennessee",TN,-192.103571428571,80.1785714285714,272.2821428571424,6877,2570,208,478,4732,5886,2778,1775.7128571428568,9412,32010.3390810462
51071,"giles, virginia",VA,-90.8071428571429,48.0642857142857,138.87142857142862,3160,1355,59,428,899,3601,1414,903.9485714285714,5353,31939.1408114558
48171,"gillespie, texas",TX,184.010714285714,71.1785714285714,255.1892857142854,4104,5245,398,583,6887,7820,5643,3487.875714285714,6241,23402.5798710064
41021,"gilliam, oregon",OR,-53.1423076923093,34.9572559793178,88.0995636716271,530,95,11,44,250,564,106,98.83982546865084,283,14926.1603375527
13123,"gilmer, georgia",GA,186.625,-147.992535434663,334.617535434663,7964,5769,475,515,4428,7749,6244,3880.247014173865,5322,17175.4986122765
54021,"gilmer, west virginia",WV,-236.714673561713,-137.114301874601,373.828975436314,1636,633,22,169,1493,1358,655,542.5315901745256,2537,31831.869510665
08047,"gilpin, colorado",CO,-145.122074983854,51.7850840336196,196.9071590174736,540,327,27,140,865,1036,354,291.16286360698945,986,16142.7635887361
30035,"glacier, montana",MT,123.257805429879,-65.5049773755709,188.7627828054499,5777,5052,233,184,9619,1634,5285,3246.50511312218,4916,35867.5032832336
12043,"glades, florida",FL,-56.8464285714286,94.5922456319386,151.4386742033672,3859,2573,333,168,5522,3885,2906,1804.1754696813468,2329,16904.9865718226
26051,"gladwin, michigan",MI,196.241725921136,67.4928571428571,263.7345830639931,7255,2269,280,786,1192,6775,2549,1634.893833225597,6927,27366.4664981037
13125,"glascock, georgia",GA,84.7629596814513,-18.9077892695541,103.67074895100541,843,202,65,120,381,505,267,201.66829958040216,304,10187.6675603217
48173,"glasscock, texas",TX,-110.809967046604,12.7999780946411,123.6099451412451,399,317,19,0,575,169,336,251.04397805649805,247,17069.799585349
06021,"glenn, california",CA,-365.277769431472,87.8508121669292,453.1285815984012,7099,2549,402,423,13762,4593,2951,1951.8514326393604,5877,20944.404846757
34015,"gloucester, new jersey",NJ,1718.62173461914,580.978571428571,2299.600306047711,32789,12269,974,5348,64469,46273,13243,8865.640122419083,89819,30786.8172547944
51073,"gloucester, virginia",VA,-56.8464285714286,121.235714285714,178.0821428571426,4378,2271,104,362,5870,7173,2375,1496.232857142857,9775,26162.946309084102
13127,"glynn, georgia",GA,-56.8464285714286,322.481043956039,379.3274725274676,20270,11431,519,2044,31225,17227,11950,7321.730989010987,20463,24071.8520609825
26053,"gogebic, michigan",MI,157.785940530055,34.0464285714286,191.8323691014836,3875,889,18,706,1376,3905,907,620.9329476405934,4456,30282.0251444105
30037,"golden valley, montana",MT,-6.45379050541669,20.058694246929,26.512484752345692,195,81,8,8,127,208,89,64.00499390093827,178,21867.3218673219
38033,"golden valley, north dakota",ND,-32.4499293444678,-47.2115223012279,79.6614516456957,275,104,19,35,207,411,123,105.66458065827828,518,28841.8708240535
48175,"goliad, texas",TX,-56.8464285714286,94.5922456319386,151.4386742033672,1842,736,27,281,3195,1810,763,518.3754696813469,1771,23370.2823964107
48177,"gonzales, texas",TX,-772.801456198096,159.860956690369,932.662412888465,4992,3702,565,502,12243,3481,4267,2933.2649651553857,5285,25374.495870943
51075,"goochland, virginia",VA,378.532142857143,115.357142857143,493.889285714286,1944,843,124,197,5269,5234,967,777.7557142857144,5900,25136.3326516701
27049,"goodhue, minnesota",MN,151.052181641891,127.528571428571,278.580753070462,6090,2245,258,1157,4148,9079,2503,1613.2323012281847,14138,30515.8644506799
16047,"gooding, idaho",ID,362.044268079102,32.6607142857143,394.70498236481626,3884,2695,176,289,4976,2654,2871,1880.4819929459263,3954,25876.9633507853
13129,"gordon, georgia",GA,-56.8464285714286,94.5922456319386,151.4386742033672,16258,9460,756,1379,13170,8688,10216,6190.175469681346,13741,23791.4675531546
56015,"goshen, wyoming",WY,-307.343164188744,21.6308015513841,328.9739657401281,2288,1379,62,135,2012,2923,1441,996.1895862960513,4632,34824.4492895271
31073,"gosper, nebraska",NE,30.955186214298,94.5922456319386,125.54743184623659,321,117,0,17,111,560,117,120.41897273849465,372,18590.7046476762
20063,"gove, kansas",KS,12.4452973497137,10.7285714285714,23.173868778285097,495,286,23,18,161,660,309,194.66954751131405,918,34641.5094339623
13131,"grady, georgia",GA,-56.8464285714286,107.166289592758,164.0127181641866,7484,4686,402,536,10358,4482,5088,3118.4050872656744,4168,16879.2775280444
40051,"grady, oklahoma",OK,235.585714285714,86.1285714285714,321.71428571428544,9946,6753,474,686,10528,9043,7227,4464.885714285714,17386,31430.8957787219
33009,"grafton, new hampshire",NH,-56.8464285714286,139.75,196.5964285714286,14374,6378,379,2484,9131,18592,6757,4132.838571428571,21511,23813.5302387885
04009,"graham, arizona",AZ,-56.8464285714286,113.278571428571,170.1249999999996,9977,2588,618,636,18812,5308,3206,1991.6499999999996,14277,37272.8696741855
20065,"graham, kansas",KS,-48.2598577892695,-32.4518872890621,80.7117450783316,750,213,0,46,291,681,213,160.08469803133264,746,30275.974025974
37075,"graham, north carolina",NC,107.504854239523,-5.48968725278974,112.99454149231273,1929,1126,14,258,1166,1996,1140,729.1978165969251,2999,35278.2025644042
47057,"grainger, tennessee",TN,-56.8464285714286,292.538754113019,349.3851826844476,6553,2406,173,411,1438,4821,2579,1687.1540730737788,6780,29138.7313047963
08049,"grand, colorado",CO,-56.8464285714286,94.5922456319386,151.4386742033672,2369,1990,144,234,2194,2711,2134,1340.9754696813468,4083,26280.8959835221
49019,"grand, utah",UT,-56.8464285714286,138.822769877181,195.66919844860962,1950,1572,432,186,1754,1816,2004,1280.6676793794436,2442,25180.4495772324
38035,"grand forks, north dakota",ND,-56.8464285714286,291.514285714286,348.3607142857146,15706,3918,720,1700,11845,8925,4638,2922.1442857142856,27492,39138.4194866392
50013,"grand isle, vermont",VT,-56.8464285714286,24.6821428571429,81.5285714285715,831,240,5,65,558,1464,245,179.6114285714286,1292,18261.4840989399
26055,"grand traverse, michigan",MI,412.132142857143,360.946428571429,773.078571428572,15492,5598,567,2200,6971,18357,6165,4008.2314285714288,21836,23570.8117443869
30039,"granite, montana",MT,33.0178571428571,94.5922456319386,127.6101027747957,753,222,25,52,196,990,247,199.24404110991827,680,20451.1278195489
05053,"grant, arkansas",AR,-164.342857142857,49.1178571428571,213.46071428571412,3446,998,137,210,1379,3196,1135,766.3842857142856,5258,28844.1494322234
18053,"grant, indiana",IN,-532.728571428572,381.552697762847,914.2812691914189,16957,5048,432,2030,10167,12542,5480,3653.712507676568,17684,26771.6297025206
20067,"grant, kansas",KS,-56.8464285714286,-78.2085501821712,135.0549787535998,1523,1124,155,53,3672,976,1279,821.42199150144,2748,37520.4806116876
21081,"grant, kentucky",KY,-214.925,100.089285714286,315.014285714286,5695,1060,161,336,1690,3460,1221,858.6057142857144,9976,39733.9387421835
27051,"grant, minnesota",MN,-56.8464285714286,22.4630144182593,79.30944298968791,1174,322,26,106,304,1434,348,240.52377719587514,1550,25997.9872525998
31075,"grant, nebraska",NE,-56.8464285714286,4.23571428571429,61.08214285714289,168,91,7,3,20,158,98,83.23285714285716,106,15340.0868306802
35017,"grant, new mexico",NM,-220.482142857143,157.542857142857,378.025,9883,1133,323,650,14872,7453,1456,1024.81,10045,36672.6296958855
38037,"grant, north dakota",ND,-14.8928571428571,-17.6533775048474,32.546234647704495,466,142,15,24,116,669,157,107.2184938590818,560,24158.7575496117
40053,"grant, oklahoma",OK,-53.4214285714286,7.66806306503713,61.08949163646573,844,486,9,6,600,929,495,321.4357966545863,1264,28931.1055161364
41023,"grant, oregon",OR,144.171389207244,35.8964285714286,180.0678177786726,1745,488,64,101,650,2192,552,403.22712711146903,1670,23278.5057150822
46051,"grant, south dakota",SD,198.204304415733,94.5922456319386,292.7965500476716,888,601,44,97,547,1493,645,504.11862001906866,2470,34666.6666666667
53025,"grant, washington",WA,344.310714285714,219.910714285714,564.2214285714281,25975,11327,1833,1568,45738,13428,13160,8121.688571428571,32610,33740.9982617333
54023,"grant, west virginia",WV,-118.914285714286,-120.030744254589,238.945029968875,2947,952,40,365,403,2818,992,690.7780119875499,4799,41495.8927799395
55043,"grant, wisconsin",WI,-67.7329141125083,-202.580736910139,270.31365102264726,11889,3336,364,1249,2748,8883,3700,2328.125460409059,15803,30643.7851464029
22043,"grant, louisiana",LA,-120.964285714286,-122.854541047185,243.818826761471,5307,1468,65,384,5335,3300,1533,1017.3275307045883,6852,30672.8143605354
37077,"granville, north carolina",NC,-56.8464285714286,102.817857142857,159.6642857142856,13534,5648,263,1044,25323,10187,5911,3610.465714285714,19816,33124.3835982816
26057,"gratiot, michigan",MI,-295.8,94.1892857142857,389.9892857142857,8894,1667,131,881,5872,7053,1798,1234.7957142857142,13363,32839.3787476654
21083,"graves, kentucky",KY,-170.528571428571,60.7428571428571,231.27142857142812,11567,2605,414,797,5130,6849,3019,1903.9085714285711,13659,36791.9191919192
20069,"gray, kansas",KS,-56.8464285714286,-23.980494505493,80.8269230769216,607,907,62,22,1110,916,969,613.7307692307686,1384,22990.0332225914
48179,"gray, texas",TX,-112.85,-95.7605365222989,208.6105365222989,5744,4247,268,383,8231,3547,4515,2792.4442146089195,6789,30770.9740289172
53027,"grays harbor, washington",WA,4.64221101999283,107.078571428571,111.72078244856382,16886,4810,968,1864,15319,15990,5778,3511.4883129794252,20877,28300.5056324472
21085,"grayson, kentucky",KY,-160.053571428571,310.80833164975,470.861903078321,9392,1664,228,596,1136,4628,1892,1323.5447612313285,10065,38251.0546117889
48181,"grayson, texas",TX,1095.14642857143,245.460714285714,1340.607142857144,26674,21019,1119,2035,33953,23764,22138,13819.042857142857,32292,24183.8729245771
51077,"grayson, virginia",VA,-219.482219710946,-87.8542824822289,307.3365021931749,4140,1844,52,306,1645,3925,1896,1260.53460087727,5712,36496.0705386237
000NA,"greater bridgeport planning region, connecticut",NA,-198,-2579,2777,NA,NA,NA,NA,NA,NA,0,1110.8,NA,NA
20071,"greeley, kansas",KS,28.3951034259899,3.39642857142857,31.791531997418467,256,92,0,20,271,222,92,67.91661279896738,390,33737.0242214533
31077,"greeley, nebraska",NE,-59.0385261797019,94.5922456319386,153.6307718116405,432,137,21,31,93,611,158,156.2523087246562,410,17365.5230834392
21087,"green, kentucky",KY,-85.75,40.6214285714286,126.3714285714286,4122,876,101,271,641,2196,977,636.7485714285714,4827,43881.8181818182
55045,"green, wisconsin",WI,-171.246428571429,130.757142857143,302.003571428572,5615,1601,204,739,2174,6858,1805,1203.801428571429,11862,32242.4571894537
55047,"green lake, wisconsin",WI,-89.5071428571429,30.9642857142857,120.47142857142859,4001,1548,131,674,1507,4144,1679,1055.5885714285714,6506,34593.502419312
54025,"greenbrier, west virginia",WV,-290.85,78.4321428571428,369.28214285714284,10156,2252,142,1303,2975,8100,2394,1584.112857142857,12850,36826.8707190554
01063,"greene, alabama",AL,-123.4,94.5922456319386,217.9922456319386,4166,1354,62,522,6803,1834,1416,936.7968982527755,2351,28597.4942221141
05055,"greene, arkansas",AR,-56.8464285714286,366.510734580457,423.3571631518856,12300,3325,462,705,3782,7229,3787,2441.5428652607543,19820,43852.4680841649
13133,"greene, georgia",GA,141.607142857143,29.1285714285714,170.7357142857144,4838,2910,27,338,7477,5251,2937,1830.4942857142858,3859,21670.0359389039
17061,"greene, illinois",IL,-171.971428571429,-84.8878474466728,256.8592760181018,2880,717,32,163,482,2528,749,552.1437104072407,4204,32368.3400061595
18055,"greene, indiana",IN,-225.935714285714,-100.969656720757,326.905371006471,7454,2001,449,614,1239,6264,2450,1600.7621484025883,7205,22393.8583949773
19073,"greene, iowa",IA,-110.317857142857,37.0032860506326,147.3211431934896,1567,262,118,192,510,2011,380,286.92845727739586,2028,22727.7821360529
28041,"greene, mississippi",MS,-147.525,-76.8397058823612,224.3647058823612,2035,1127,133,172,3820,1924,1260,845.7458823529445,3927,28834.7162053014
29077,"greene, missouri",MO,1216.27142857143,1224.83214285714,2441.10357142857,74854,32857,3314,9138,38371,47978,36171,22679.041428571425,86080,29522.5225843182
36039,"greene, new york",NY,-56.8464285714286,54.4299696497619,111.2763982211905,8616,1634,300,1634,7310,10507,1934,1204.9105592884762,11254,23775.2191824232
37079,"greene, north carolina",NC,-235.035714285714,100.425,335.460714285714,6042,2821,228,494,11178,3430,3049,1963.5842857142854,7235,34473.7218277982
39057,"greene, ohio",OH,759.507886231411,496.642857142857,1256.1507433742681,27027,7020,559,3012,28836,28667,7579,5049.860297349707,49087,29241.6019825219
42059,"greene, pennsylvania",PA,-193.207142857143,-201.644392372327,394.85153522946996,7113,1220,138,1134,2698,6946,1358,972.740614091788,10845,29725.3590615064
47059,"greene, tennessee",TN,987.585170418024,104.792857142857,1092.378027560881,20697,6333,311,1352,4971,15124,6644,4423.351211024352,22066,31944.0624230931
51079,"greene, virginia",VA,153.046428571429,-24.926696832581,177.97312540401,3371,2129,196,189,3733,3429,2325,1466.189250161604,5137,26031.2151616499
04011,"greenlee, arizona",AZ,89.6678571428572,170.947296820581,260.61515396343816,1887,286,178,77,5103,1209,464,382.64606158537526,2810,29688.3254094031
51081,"greensville, virginia",VA,-112.003571428571,31.8285714285714,143.8321428571424,1949,877,71,340,7278,1739,948,626.3328571428569,3939,34543.5411733754
21089,"greenup, kentucky",KY,-184.753571428571,234.696719457017,419.450290885588,8469,1510,168,693,1368,7369,1678,1174.580116354235,16765,47413.6712011086
45045,"greenville, south carolina",SC,5069.65714285714,1597.28214285714,6666.939285714279,98678,53419,3942,10718,166811,81392,57361,37083.37571428571,173338,33584.4348085545
